[17:43:17.280] [INFO   ] thread main starting.
[17:43:17.297] [SEVERE ] cannot read configuration file config.properties trying from resources.
[17:43:17.304] [SEVERE ] configuration file was loaded from resources directory.
[17:43:20.462] [SEVERE ] removing player 2 token from slot 8
[17:43:20.463] [SEVERE ] removing player 2 token from slot 10
[17:43:20.463] [SEVERE ] player 2 placing token on slot 4
[17:43:20.466] [SEVERE ] removing player 4 token from slot 10
[17:43:20.466] [SEVERE ] removing player 4 token from slot 2
[17:43:20.466] [SEVERE ] removing player 4 token from slot 10
[17:43:20.466] [SEVERE ] removing player 3 token from slot 2
[17:43:20.466] [SEVERE ] removing player 3 token from slot 8
[17:43:20.466] [SEVERE ] removing player 3 token from slot 10
[17:43:20.466] [SEVERE ] removing player 1 token from slot 8
[17:43:20.467] [SEVERE ] removing player 1 token from slot 11
[17:43:20.467] [SEVERE ] removing player 1 token from slot 0
[17:43:20.472] [SEVERE ] removing player 2 token from slot 11
[17:43:20.472] [SEVERE ] player 2 placing token on slot 6
[17:43:20.472] [SEVERE ] removing player 2 token from slot 11
[17:43:20.473] [SEVERE ] player 3 placing token on slot 5
[17:43:20.473] [SEVERE ] removing player 1 token from slot 11
[17:43:20.473] [SEVERE ] removing player 4 token from slot 0
[17:43:20.473] [SEVERE ] removing player 1 token from slot 7
[17:43:20.473] [SEVERE ] removing player 3 token from slot 6
[17:43:20.473] [SEVERE ] player 1 placing token on slot 0
[17:43:20.473] [SEVERE ] removing player 4 token from slot 9
[17:43:20.473] [SEVERE ] removing player 3 token from slot 11
[17:43:20.474] [SEVERE ] removing player 4 token from slot 8
[17:43:20.478] [SEVERE ] player 3 placing token on slot 4
[17:43:20.478] [SEVERE ] removing player 1 token from slot 7
[17:43:20.478] [SEVERE ] removing player 4 token from slot 4
[17:43:20.479] [SEVERE ] removing player 4 token from slot 5
[17:43:20.478] [SEVERE ] removing player 2 token from slot 11
[17:43:20.480] [SEVERE ] removing player 4 token from slot 7
[17:43:20.479] [SEVERE ] removing player 1 token from slot 10
[17:43:20.479] [SEVERE ] removing player 3 token from slot 1
[17:43:20.481] [SEVERE ] removing player 1 token from slot 3
[17:43:20.480] [SEVERE ] player 2 placing token on slot 3
[17:43:20.481] [SEVERE ] removing player 3 token from slot 0
[17:43:20.481] [SEVERE ] removing player 2 token from slot 7
[17:43:20.486] [SEVERE ] removing player 1 token from slot 8
[17:43:20.486] [SEVERE ] player 4 placing token on slot 5
[17:43:20.486] [SEVERE ] player 1 placing token on slot 5
[17:43:20.486] [SEVERE ] player 4 placing token on slot 3
[17:43:20.486] [SEVERE ] removing player 1 token from slot 5
[17:43:20.486] [SEVERE ] player 4 placing token on slot 0
[17:43:20.487] [SEVERE ] removing player 3 token from slot 11
[17:43:20.487] [SEVERE ] removing player 2 token from slot 3
[17:43:20.487] [SEVERE ] player 3 placing token on slot 1
[17:43:20.487] [SEVERE ] removing player 2 token from slot 4
[17:43:20.487] [SEVERE ] removing player 3 token from slot 7
[17:43:20.487] [SEVERE ] player 2 placing token on slot 4
[17:43:20.492] [SEVERE ] removing player 1 token from slot 2
[17:43:20.492] [SEVERE ] player 4 placing token on slot 4
[17:43:20.492] [SEVERE ] removing player 1 token from slot 10
[17:43:20.492] [SEVERE ] removing player 4 token from slot 11
[17:43:20.492] [SEVERE ] removing player 1 token from slot 0
[17:43:20.492] [SEVERE ] removing player 4 token from slot 8
[17:43:20.493] [SEVERE ] player 3 placing token on slot 2
[17:43:20.493] [SEVERE ] player 2 placing token on slot 1
[17:43:20.493] [SEVERE ] removing player 3 token from slot 5
[17:43:20.493] [SEVERE ] player 2 placing token on slot 0
[17:43:20.493] [SEVERE ] removing player 3 token from slot 4
[17:43:20.493] [SEVERE ] removing player 2 token from slot 8
[17:43:20.497] [SEVERE ] removing player 4 token from slot 5
[17:43:20.497] [SEVERE ] removing player 1 token from slot 9
[17:43:20.497] [SEVERE ] player 4 placing token on slot 5
[17:43:20.497] [SEVERE ] removing player 1 token from slot 8
[17:43:20.497] [SEVERE ] player 4 placing token on slot 2
[17:43:20.497] [SEVERE ] removing player 1 token from slot 7
[17:43:20.499] [SEVERE ] player 2 placing token on slot 3
[17:43:20.499] [SEVERE ] removing player 3 token from slot 10
[17:43:20.499] [SEVERE ] removing player 2 token from slot 11
[17:43:20.500] [SEVERE ] removing player 3 token from slot 9
[17:43:20.500] [SEVERE ] removing player 2 token from slot 11
[17:43:20.500] [SEVERE ] removing player 3 token from slot 9
[17:43:20.503] [SEVERE ] player 4 placing token on slot 6
[17:43:20.503] [SEVERE ] player 4 placing token on slot 1
[17:43:20.503] [SEVERE ] removing player 4 token from slot 10
[17:43:20.503] [SEVERE ] removing player 1 token from slot 9
[17:43:20.503] [SEVERE ] removing player 1 token from slot 6
[17:43:20.503] [SEVERE ] removing player 1 token from slot 7
[17:43:20.505] [SEVERE ] removing player 2 token from slot 4
[17:43:20.505] [SEVERE ] removing player 2 token from slot 7
[17:43:20.505] [SEVERE ] removing player 2 token from slot 2
[17:43:20.505] [SEVERE ] player 3 placing token on slot 0
[17:43:20.505] [SEVERE ] removing player 3 token from slot 7
[17:43:20.505] [SEVERE ] player 3 placing token on slot 6
[17:43:20.509] [SEVERE ] removing player 4 token from slot 10
[17:43:20.509] [SEVERE ] removing player 4 token from slot 10
[17:43:20.509] [SEVERE ] removing player 4 token from slot 5
[17:43:20.509] [SEVERE ] removing player 1 token from slot 8
[17:43:20.509] [SEVERE ] player 1 placing token on slot 2
[17:43:20.509] [SEVERE ] removing player 1 token from slot 11
[17:43:20.512] [SEVERE ] removing player 2 token from slot 6
[17:43:20.512] [SEVERE ] player 2 placing token on slot 2
[17:43:20.513] [SEVERE ] removing player 2 token from slot 0
[17:43:20.513] [SEVERE ] removing player 3 token from slot 8
[17:43:20.513] [SEVERE ] removing player 3 token from slot 10
[17:43:20.513] [SEVERE ] removing player 3 token from slot 7
[17:43:20.516] [SEVERE ] removing player 4 token from slot 9
[17:43:20.516] [SEVERE ] removing player 4 token from slot 9
[17:43:20.516] [SEVERE ] removing player 4 token from slot 9
[17:43:20.516] [SEVERE ] player 1 placing token on slot 5
[17:43:20.516] [SEVERE ] removing player 1 token from slot 5
[17:43:20.516] [SEVERE ] removing player 1 token from slot 7
[17:43:20.518] [SEVERE ] player 2 placing token on slot 4
[17:43:20.518] [SEVERE ] removing player 2 token from slot 8
[17:43:20.518] [SEVERE ] removing player 2 token from slot 5
[17:43:20.518] [SEVERE ] removing player 3 token from slot 8
[17:43:20.518] [SEVERE ] removing player 3 token from slot 0
[17:43:20.518] [SEVERE ] player 3 placing token on slot 0
[17:43:20.523] [SEVERE ] player 1 placing token on slot 5
[17:43:20.523] [SEVERE ] removing player 4 token from slot 0
[17:43:20.523] [SEVERE ] removing player 1 token from slot 2
[17:43:20.523] [SEVERE ] removing player 4 token from slot 11
[17:43:20.523] [SEVERE ] removing player 1 token from slot 10
[17:43:20.523] [SEVERE ] removing player 4 token from slot 3
[17:43:20.526] [SEVERE ] removing player 3 token from slot 11
[17:43:20.526] [SEVERE ] removing player 3 token from slot 6
[17:43:20.526] [SEVERE ] removing player 3 token from slot 7
[17:43:20.526] [SEVERE ] removing player 2 token from slot 9
[17:43:20.526] [SEVERE ] removing player 2 token from slot 4
[17:43:20.526] [SEVERE ] removing player 2 token from slot 11
[17:43:20.529] [SEVERE ] removing player 4 token from slot 2
[17:43:20.529] [SEVERE ] removing player 4 token from slot 11
[17:43:20.530] [SEVERE ] removing player 4 token from slot 11
[17:43:20.530] [SEVERE ] player 1 placing token on slot 0
[17:43:20.530] [SEVERE ] removing player 1 token from slot 5
[17:43:20.530] [SEVERE ] removing player 1 token from slot 7
[17:43:20.532] [SEVERE ] removing player 3 token from slot 9
[17:43:20.532] [SEVERE ] removing player 3 token from slot 9
[17:43:20.532] [SEVERE ] removing player 3 token from slot 9
[17:43:20.532] [SEVERE ] removing player 2 token from slot 7
[17:43:20.532] [SEVERE ] player 2 placing token on slot 6
[17:43:20.532] [SEVERE ] removing player 2 token from slot 7
[17:43:20.536] [SEVERE ] player 4 placing token on slot 5
[17:43:20.536] [SEVERE ] removing player 4 token from slot 10
[17:43:20.536] [SEVERE ] player 1 placing token on slot 1
[17:43:20.536] [SEVERE ] removing player 4 token from slot 1
[17:43:20.536] [SEVERE ] removing player 1 token from slot 9
[17:43:20.536] [SEVERE ] removing player 1 token from slot 8
[17:43:20.538] [SEVERE ] removing player 3 token from slot 2
[17:43:20.538] [SEVERE ] player 2 placing token on slot 5
[17:43:20.538] [SEVERE ] removing player 3 token from slot 1
[17:43:20.538] [SEVERE ] removing player 2 token from slot 2
[17:43:20.538] [SEVERE ] removing player 3 token from slot 0
[17:43:20.538] [SEVERE ] removing player 2 token from slot 11
[17:43:20.542] [SEVERE ] removing player 4 token from slot 11
[17:43:20.542] [SEVERE ] removing player 4 token from slot 10
[17:43:20.542] [SEVERE ] removing player 4 token from slot 9
[17:43:20.542] [SEVERE ] player 1 placing token on slot 6
[17:43:20.542] [SEVERE ] removing player 1 token from slot 10
[17:43:20.542] [SEVERE ] removing player 1 token from slot 6
[17:43:20.544] [SEVERE ] removing player 2 token from slot 6
[17:43:20.545] [SEVERE ] player 2 placing token on slot 6
[17:43:20.546] [SEVERE ] removing player 2 token from slot 7
[17:43:20.547] [SEVERE ] player 3 placing token on slot 1
[17:43:20.547] [SEVERE ] removing player 3 token from slot 10
[17:43:20.547] [SEVERE ] player 3 placing token on slot 3
[17:43:20.549] [SEVERE ] removing player 4 token from slot 11
[17:43:20.549] [SEVERE ] removing player 4 token from slot 6
[17:43:20.549] [SEVERE ] player 4 placing token on slot 0
[17:43:20.549] [SEVERE ] player 1 placing token on slot 3
[17:43:20.549] [SEVERE ] player 1 placing token on slot 2
[17:43:20.550] [SEVERE ] player 1 placing token on slot 5
[17:43:20.553] [SEVERE ] player 2 placing token on slot 4
[17:43:20.553] [SEVERE ] removing player 2 token from slot 10
[17:43:20.553] [SEVERE ] removing player 2 token from slot 3
[17:43:20.553] [SEVERE ] player 3 placing token on slot 4
[17:43:20.553] [SEVERE ] removing player 3 token from slot 7
[17:43:20.553] [SEVERE ] removing player 3 token from slot 10
[17:43:20.555] [SEVERE ] player 4 placing token on slot 3
[17:43:20.555] [SEVERE ] removing player 4 token from slot 8
[17:43:20.555] [SEVERE ] player 4 placing token on slot 1
[17:43:20.555] [SEVERE ] removing player 1 token from slot 1
[17:43:20.555] [SEVERE ] removing player 1 token from slot 8
[17:43:20.555] [SEVERE ] player 1 placing token on slot 1
[17:43:20.558] [SEVERE ] removing player 3 token from slot 4
[17:43:20.558] [SEVERE ] removing player 3 token from slot 8
[17:43:20.558] [SEVERE ] player 3 placing token on slot 2
[17:43:20.558] [SEVERE ] removing player 2 token from slot 4
[17:43:20.558] [SEVERE ] removing player 2 token from slot 11
[17:43:20.559] [SEVERE ] removing player 2 token from slot 6
[17:43:20.560] [SEVERE ] player 4 placing token on slot 6
[17:43:20.560] [SEVERE ] removing player 4 token from slot 4
[17:43:20.560] [SEVERE ] removing player 4 token from slot 7
[17:43:20.560] [SEVERE ] removing player 1 token from slot 10
[17:43:20.560] [SEVERE ] player 1 placing token on slot 6
[17:43:20.560] [SEVERE ] removing player 1 token from slot 10
[17:43:20.567] [SEVERE ] player 3 placing token on slot 6
[17:43:20.567] [SEVERE ] removing player 2 token from slot 11
[17:43:20.567] [SEVERE ] player 2 placing token on slot 6
[17:43:20.567] [SEVERE ] removing player 2 token from slot 7
[17:43:20.567] [SEVERE ] removing player 3 token from slot 11
[17:43:20.567] [SEVERE ] removing player 3 token from slot 8
[17:43:20.569] [SEVERE ] removing player 4 token from slot 10
[17:43:20.569] [SEVERE ] removing player 4 token from slot 9
[17:43:20.569] [SEVERE ] removing player 4 token from slot 11
[17:43:20.569] [SEVERE ] removing player 1 token from slot 11
[17:43:20.569] [SEVERE ] removing player 1 token from slot 0
[17:43:20.569] [SEVERE ] removing player 1 token from slot 5
[17:43:20.572] [SEVERE ] removing player 3 token from slot 3
[17:43:20.572] [SEVERE ] removing player 3 token from slot 6
[17:43:20.573] [SEVERE ] removing player 3 token from slot 11
[17:43:20.573] [SEVERE ] removing player 2 token from slot 10
[17:43:20.573] [SEVERE ] removing player 2 token from slot 5
[17:43:20.573] [SEVERE ] removing player 2 token from slot 10
[17:43:20.575] [SEVERE ] removing player 4 token from slot 6
[17:43:20.575] [SEVERE ] removing player 4 token from slot 11
[17:43:20.575] [SEVERE ] removing player 4 token from slot 8
[17:43:20.575] [SEVERE ] removing player 1 token from slot 2
[17:43:20.575] [SEVERE ] removing player 1 token from slot 1
[17:43:20.575] [SEVERE ] removing player 1 token from slot 7
[17:43:20.579] [SEVERE ] removing player 3 token from slot 1
[17:43:20.580] [SEVERE ] removing player 3 token from slot 9
[17:43:20.580] [SEVERE ] removing player 3 token from slot 7
[17:43:20.580] [SEVERE ] removing player 2 token from slot 11
[17:43:20.581] [SEVERE ] removing player 2 token from slot 7
[17:43:20.581] [SEVERE ] player 2 placing token on slot 5
[17:43:20.583] [SEVERE ] removing player 4 token from slot 5
[17:43:20.583] [SEVERE ] player 1 placing token on slot 1
[17:43:20.583] [SEVERE ] removing player 4 token from slot 9
[17:43:20.583] [SEVERE ] player 1 placing token on slot 0
[17:43:20.583] [SEVERE ] player 4 placing token on slot 2
[17:43:20.583] [SEVERE ] removing player 1 token from slot 10
[17:43:20.587] [SEVERE ] player 2 placing token on slot 2
[17:43:20.587] [SEVERE ] removing player 3 token from slot 7
[17:43:20.587] [SEVERE ] removing player 2 token from slot 1
[17:43:20.587] [SEVERE ] removing player 3 token from slot 8
[17:43:20.587] [SEVERE ] removing player 2 token from slot 7
[17:43:20.587] [SEVERE ] removing player 3 token from slot 7
[17:43:20.589] [SEVERE ] removing player 1 token from slot 9
[17:43:20.589] [SEVERE ] removing player 4 token from slot 2
[17:43:20.589] [SEVERE ] removing player 1 token from slot 3
[17:43:20.589] [SEVERE ] removing player 4 token from slot 3
[17:43:20.589] [SEVERE ] removing player 1 token from slot 11
[17:43:20.589] [SEVERE ] removing player 4 token from slot 0
[17:43:20.594] [SEVERE ] removing player 3 token from slot 10
[17:43:20.594] [SEVERE ] player 2 placing token on slot 3
[17:43:20.594] [SEVERE ] removing player 3 token from slot 8
[17:43:20.594] [SEVERE ] removing player 3 token from slot 10
[17:43:20.594] [SEVERE ] removing player 2 token from slot 3
[17:43:20.594] [SEVERE ] player 2 placing token on slot 0
[17:43:20.595] [SEVERE ] removing player 1 token from slot 11
[17:43:20.595] [SEVERE ] player 4 placing token on slot 4
[17:43:20.595] [SEVERE ] removing player 1 token from slot 10
[17:43:20.596] [SEVERE ] removing player 4 token from slot 1
[17:43:20.596] [SEVERE ] player 1 placing token on slot 5
[17:43:20.597] [SEVERE ] removing player 4 token from slot 8
[17:43:20.600] [SEVERE ] player 3 placing token on slot 4
[17:43:20.600] [SEVERE ] removing player 2 token from slot 10
[17:43:20.600] [SEVERE ] removing player 3 token from slot 7
[17:43:20.600] [SEVERE ] removing player 2 token from slot 11
[17:43:20.600] [SEVERE ] removing player 3 token from slot 9
[17:43:20.600] [SEVERE ] player 2 placing token on slot 1
[17:43:20.603] [SEVERE ] player 4 placing token on slot 0
[17:43:20.603] [SEVERE ] removing player 1 token from slot 6
[17:43:20.603] [SEVERE ] player 4 placing token on slot 3
[17:43:20.603] [SEVERE ] removing player 1 token from slot 7
[17:43:20.603] [SEVERE ] removing player 4 token from slot 11
[17:43:20.603] [SEVERE ] removing player 1 token from slot 1
[17:43:20.605] [SEVERE ] removing player 2 token from slot 2
[17:43:20.605] [SEVERE ] removing player 3 token from slot 4
[17:43:20.605] [SEVERE ] removing player 2 token from slot 6
[17:43:20.605] [SEVERE ] removing player 3 token from slot 11
[17:43:20.605] [SEVERE ] removing player 2 token from slot 5
[17:43:20.605] [SEVERE ] player 3 placing token on slot 4
[17:43:20.609] [SEVERE ] removing player 4 token from slot 7
[17:43:20.609] [SEVERE ] removing player 1 token from slot 9
[17:43:20.609] [SEVERE ] removing player 4 token from slot 3
[17:43:20.609] [SEVERE ] removing player 1 token from slot 9
[17:43:20.609] [SEVERE ] removing player 4 token from slot 9
[17:43:20.609] [SEVERE ] player 1 placing token on slot 2
[17:43:20.612] [SEVERE ] removing player 3 token from slot 7
[17:43:20.612] [SEVERE ] removing player 2 token from slot 10
[17:43:20.612] [SEVERE ] player 3 placing token on slot 1
[17:43:20.613] [SEVERE ] player 2 placing token on slot 2
[17:43:20.613] [SEVERE ] player 3 placing token on slot 3
[17:43:20.613] [SEVERE ] removing player 2 token from slot 1
[17:43:20.616] [SEVERE ] player 1 placing token on slot 1
[17:43:20.616] [SEVERE ] player 4 placing token on slot 1
[17:43:20.616] [SEVERE ] player 4 placing token on slot 3
[17:43:20.616] [SEVERE ] removing player 4 token from slot 8
[17:43:20.616] [SEVERE ] removing player 1 token from slot 1
[17:43:20.616] [SEVERE ] player 1 placing token on slot 6
[17:43:20.619] [SEVERE ] removing player 3 token from slot 4
[17:43:20.619] [SEVERE ] player 3 placing token on slot 0
[17:43:20.619] [SEVERE ] removing player 3 token from slot 1
[17:43:20.620] [SEVERE ] removing player 2 token from slot 10
[17:43:20.620] [SEVERE ] removing player 2 token from slot 11
[17:43:20.620] [SEVERE ] removing player 2 token from slot 11
[17:43:20.622] [SEVERE ] removing player 4 token from slot 9
[17:43:20.622] [SEVERE ] removing player 1 token from slot 8
[17:43:20.622] [SEVERE ] removing player 4 token from slot 0
[17:43:20.622] [SEVERE ] player 1 placing token on slot 1
[17:43:20.622] [SEVERE ] removing player 4 token from slot 1
[17:43:20.622] [SEVERE ] removing player 1 token from slot 8
[17:43:20.625] [SEVERE ] removing player 3 token from slot 8
[17:43:20.625] [SEVERE ] removing player 3 token from slot 2
[17:43:20.625] [SEVERE ] player 3 placing token on slot 4
[17:43:20.626] [SEVERE ] player 2 placing token on slot 5
[17:43:20.626] [SEVERE ] player 2 placing token on slot 3
[17:43:20.626] [SEVERE ] removing player 2 token from slot 11
[17:43:20.628] [SEVERE ] player 4 placing token on slot 6
[17:43:20.628] [SEVERE ] removing player 4 token from slot 4
[17:43:20.628] [SEVERE ] removing player 4 token from slot 10
[17:43:20.628] [SEVERE ] removing player 1 token from slot 6
[17:43:20.629] [SEVERE ] removing player 1 token from slot 10
[17:43:20.629] [SEVERE ] player 1 placing token on slot 3
[17:43:20.630] [SEVERE ] removing player 3 token from slot 3
[17:43:20.630] [SEVERE ] removing player 3 token from slot 11
[17:43:20.630] [SEVERE ] player 3 placing token on slot 3
[17:43:20.632] [SEVERE ] player 2 placing token on slot 6
[17:43:20.632] [SEVERE ] removing player 2 token from slot 3
[17:43:20.632] [SEVERE ] player 2 placing token on slot 1
[17:43:20.634] [SEVERE ] removing player 4 token from slot 8
[17:43:20.634] [SEVERE ] removing player 4 token from slot 3
[17:43:20.634] [SEVERE ] player 4 placing token on slot 2
[17:43:20.635] [SEVERE ] removing player 1 token from slot 3
[17:43:20.635] [SEVERE ] player 1 placing token on slot 6
[17:43:20.635] [SEVERE ] removing player 1 token from slot 10
[17:43:20.636] [SEVERE ] removing player 3 token from slot 11
[17:43:20.636] [SEVERE ] removing player 3 token from slot 3
[17:43:20.636] [SEVERE ] removing player 3 token from slot 7
[17:43:20.638] [SEVERE ] removing player 2 token from slot 0
[17:43:20.638] [SEVERE ] player 2 placing token on slot 4
[17:43:20.638] [SEVERE ] player 2 placing token on slot 0
[17:43:20.640] [SEVERE ] player 4 placing token on slot 5
[17:43:20.640] [SEVERE ] removing player 4 token from slot 6
[17:43:20.640] [SEVERE ] removing player 4 token from slot 5
[17:43:20.642] [SEVERE ] removing player 3 token from slot 11
[17:43:20.642] [SEVERE ] removing player 1 token from slot 6
[17:43:20.642] [SEVERE ] removing player 3 token from slot 4
[17:43:20.642] [SEVERE ] removing player 1 token from slot 11
[17:43:20.642] [SEVERE ] removing player 3 token from slot 0
[17:43:20.642] [SEVERE ] player 1 placing token on slot 6
[17:43:20.644] [SEVERE ] player 2 placing token on slot 3
[17:43:20.644] [SEVERE ] removing player 2 token from slot 1
[17:43:20.644] [SEVERE ] removing player 2 token from slot 5
[17:43:20.647] [SEVERE ] player 4 placing token on slot 5
[17:43:20.647] [SEVERE ] player 4 placing token on slot 4
[17:43:20.647] [SEVERE ] removing player 4 token from slot 10
[17:43:20.648] [SEVERE ] player 3 placing token on slot 4
[17:43:20.648] [SEVERE ] removing player 3 token from slot 7
[17:43:20.648] [SEVERE ] player 3 placing token on slot 1
[17:43:20.649] [SEVERE ] player 1 placing token on slot 4
[17:43:20.649] [SEVERE ] removing player 1 token from slot 5
[17:43:20.649] [SEVERE ] removing player 1 token from slot 2
[17:43:20.651] [SEVERE ] removing player 2 token from slot 9
[17:43:20.651] [SEVERE ] removing player 2 token from slot 10
[17:43:20.651] [SEVERE ] removing player 2 token from slot 3
[17:43:20.654] [SEVERE ] removing player 4 token from slot 8
[17:43:20.654] [SEVERE ] removing player 4 token from slot 2
[17:43:20.654] [SEVERE ] player 4 placing token on slot 2
[17:43:20.654] [SEVERE ] player 3 placing token on slot 0
[17:43:20.654] [SEVERE ] removing player 3 token from slot 9
[17:43:20.654] [SEVERE ] removing player 3 token from slot 8
[17:43:20.655] [SEVERE ] player 1 placing token on slot 2
[17:43:20.655] [SEVERE ] removing player 1 token from slot 9
[17:43:20.655] [SEVERE ] player 1 placing token on slot 3
[17:43:20.658] [SEVERE ] removing player 2 token from slot 4
[17:43:20.658] [SEVERE ] removing player 2 token from slot 7
[17:43:20.658] [SEVERE ] player 2 placing token on slot 3
[17:43:20.660] [SEVERE ] removing player 4 token from slot 7
[17:43:20.660] [SEVERE ] removing player 4 token from slot 11
[17:43:20.660] [SEVERE ] removing player 4 token from slot 9
[17:43:20.660] [SEVERE ] removing player 3 token from slot 1
[17:43:20.660] [SEVERE ] player 3 placing token on slot 5
[17:43:20.660] [SEVERE ] removing player 3 token from slot 9
[17:43:20.662] [SEVERE ] removing player 1 token from slot 0
[17:43:20.663] [SEVERE ] removing player 1 token from slot 4
[17:43:20.663] [SEVERE ] removing player 1 token from slot 9
[17:43:20.664] [SEVERE ] removing player 2 token from slot 3
[17:43:20.664] [SEVERE ] removing player 2 token from slot 8
[17:43:20.664] [SEVERE ] removing player 2 token from slot 2
[17:43:20.666] [SEVERE ] removing player 4 token from slot 8
[17:43:20.666] [SEVERE ] removing player 4 token from slot 4
[17:43:20.666] [SEVERE ] player 4 placing token on slot 4
[17:43:20.666] [SEVERE ] player 3 placing token on slot 1
[17:43:20.666] [SEVERE ] removing player 3 token from slot 9
[17:43:20.666] [SEVERE ] player 3 placing token on slot 3
[17:43:20.670] [SEVERE ] player 1 placing token on slot 5
[17:43:20.670] [SEVERE ] removing player 1 token from slot 1
[17:43:20.671] [SEVERE ] removing player 1 token from slot 2
[17:43:20.671] [SEVERE ] removing player 2 token from slot 8
[17:43:20.671] [SEVERE ] removing player 2 token from slot 9
[17:43:20.671] [SEVERE ] removing player 2 token from slot 11
[17:43:20.672] [SEVERE ] player 4 placing token on slot 1
[17:43:20.672] [SEVERE ] removing player 4 token from slot 4
[17:43:20.672] [SEVERE ] removing player 4 token from slot 7
[17:43:20.672] [SEVERE ] removing player 3 token from slot 0
[17:43:20.672] [SEVERE ] removing player 3 token from slot 7
[17:43:20.672] [SEVERE ] removing player 3 token from slot 9
[17:43:20.676] [SEVERE ] removing player 1 token from slot 7
[17:43:20.676] [SEVERE ] player 1 placing token on slot 2
[17:43:20.676] [SEVERE ] removing player 1 token from slot 2
[17:43:20.676] [SEVERE ] player 2 placing token on slot 3
[17:43:20.676] [SEVERE ] player 2 placing token on slot 5
[17:43:20.676] [SEVERE ] removing player 2 token from slot 11
[17:43:20.677] [SEVERE ] player 4 placing token on slot 4
[17:43:20.679] [SEVERE ] removing player 4 token from slot 10
[17:43:20.680] [SEVERE ] removing player 4 token from slot 9
[17:43:20.680] [SEVERE ] removing player 3 token from slot 7
[17:43:20.680] [SEVERE ] player 3 placing token on slot 6
[17:43:20.681] [SEVERE ] player 3 placing token on slot 0
[17:43:20.685] [SEVERE ] removing player 1 token from slot 10
[17:43:20.685] [SEVERE ] removing player 1 token from slot 10
[17:43:20.685] [SEVERE ] removing player 1 token from slot 10
[17:43:20.686] [SEVERE ] player 2 placing token on slot 2
[17:43:20.686] [SEVERE ] removing player 2 token from slot 5
[17:43:20.686] [SEVERE ] removing player 2 token from slot 3
[17:43:20.686] [SEVERE ] removing player 3 token from slot 4
[17:43:20.687] [SEVERE ] removing player 3 token from slot 9
[17:43:20.687] [SEVERE ] removing player 3 token from slot 7
[17:43:20.687] [SEVERE ] player 4 placing token on slot 6
[17:43:20.687] [SEVERE ] player 4 placing token on slot 0
[17:43:20.687] [SEVERE ] removing player 4 token from slot 10
[17:43:20.691] [SEVERE ] removing player 1 token from slot 10
[17:43:20.691] [SEVERE ] removing player 1 token from slot 7
[17:43:20.691] [SEVERE ] removing player 1 token from slot 10
[17:43:20.691] [SEVERE ] removing player 2 token from slot 10
[17:43:20.691] [SEVERE ] removing player 2 token from slot 10
[17:43:20.692] [SEVERE ] player 2 placing token on slot 5
[17:43:20.693] [SEVERE ] removing player 3 token from slot 9
[17:43:20.693] [SEVERE ] removing player 4 token from slot 0
[17:43:20.693] [SEVERE ] removing player 3 token from slot 1
[17:43:20.693] [SEVERE ] removing player 4 token from slot 8
[17:43:20.693] [SEVERE ] player 3 placing token on slot 4
[17:43:20.693] [SEVERE ] removing player 4 token from slot 7
[17:43:20.698] [SEVERE ] player 3 placing token on slot 2
[17:43:20.698] [SEVERE ] removing player 2 token from slot 6
[17:43:20.698] [SEVERE ] removing player 3 token from slot 10
[17:43:20.698] [SEVERE ] removing player 2 token from slot 2
[17:43:20.698] [SEVERE ] removing player 3 token from slot 4
[17:43:20.698] [SEVERE ] removing player 2 token from slot 7
[17:43:20.700] [SEVERE ] removing player 4 token from slot 10
[17:43:20.700] [SEVERE ] removing player 1 token from slot 9
[17:43:20.700] [SEVERE ] removing player 4 token from slot 9
[17:43:20.700] [SEVERE ] removing player 1 token from slot 5
[17:43:20.700] [SEVERE ] removing player 4 token from slot 2
[17:43:20.700] [SEVERE ] player 1 placing token on slot 2
[17:43:20.704] [SEVERE ] player 3 placing token on slot 4
[17:43:20.704] [SEVERE ] removing player 3 token from slot 3
[17:43:20.704] [SEVERE ] removing player 3 token from slot 7
[17:43:20.704] [SEVERE ] removing player 2 token from slot 9
[17:43:20.704] [SEVERE ] removing player 2 token from slot 8
[17:43:20.704] [SEVERE ] removing player 2 token from slot 7
[17:43:20.706] [SEVERE ] player 1 placing token on slot 1
[17:43:20.706] [SEVERE ] player 1 placing token on slot 4
[17:43:20.706] [SEVERE ] removing player 1 token from slot 9
[17:43:20.706] [SEVERE ] removing player 4 token from slot 8
[17:43:20.706] [SEVERE ] player 4 placing token on slot 0
[17:43:20.706] [SEVERE ] removing player 4 token from slot 6
[17:43:20.709] [SEVERE ] removing player 2 token from slot 8
[17:43:20.709] [SEVERE ] removing player 2 token from slot 7
[17:43:20.709] [SEVERE ] removing player 2 token from slot 10
[17:43:20.709] [SEVERE ] removing player 3 token from slot 9
[17:43:20.709] [SEVERE ] removing player 3 token from slot 9
[17:43:20.709] [SEVERE ] removing player 3 token from slot 9
[17:43:20.713] [SEVERE ] player 1 placing token on slot 5
[17:43:20.714] [SEVERE ] removing player 1 token from slot 2
[17:43:20.714] [SEVERE ] removing player 1 token from slot 8
[17:43:20.714] [SEVERE ] removing player 4 token from slot 8
[17:43:20.715] [SEVERE ] removing player 4 token from slot 0
[17:43:20.715] [SEVERE ] player 4 placing token on slot 0
[17:43:20.715] [SEVERE ] player 2 placing token on slot 1
